,comment_text,label,party
169,"Keir Starmer has abandoned his pledges to defend trade unions, bring key industries into public ownership, reverse NHS privatisation, raise corporation tax, protect free movement and abolish tuition fees. Solidarity is now saved for CEOs, not striking workers. Trust is placed in corporate interests, not party members. 

Human rights issues are cherry picked at the expense of a consistently ethical foreign policy. And empathy for desperate refugees is eschewed to appease the right-wing press. 

As the government plunges millions into hardship, Keir Starmer has decided to attack the democratic foundations of his own party and the principles he once proclaimed to support.  ",0,labour
170,Now that's what I wanna hear!  I'll defo vote Labor at next elections  #FuckTheTories #VoteLabor  ,2,labour
171,All i see are s on this list  ,0,conservatives
172,"Nigerian's youths worldwide you are the government asked for who you support for presidential election this is totally corruption LP is the winner of this election nobody can stop your rights or intimidate your future, women youth all University  in federal republican of Nigeria stand up for your rights, this is totally corruption APC, LABOR we are waiting for justice  if we can not stop this open corruption views all over the world Nigerian citizen's you have no future for better Nigeria, how can you see wrong and call it good citizens fight for your rights today is 29 to ask for your right  DAN KANO ",0,labour
173,Compared to 200 years under a labour government  even the author like myself will be dust by then ,0,labour
174,Happy Nawruz #JeremyCorbyn . From all at the Labour Party.  ,2,labour
175,"Labour party is sleeping so is the Union leader. While people die earlier, don't see a penny of their hard work pensions.
Dangerous pension reform. Should be scrapped. Bring back pension age to 60.
Why don't the Government say no more pension. Stop talking TAX PAYERS MONEY.
Most people die at the age of 50 now days majority of British people die earlier than 60. So majority of British people Tax payers will never every see Thier pension plan or pension fund. They will be Dead and gone in the grave . ",0,labour
176,"Why  surely everyone knows what a recurring direct debit or subscription is and they can stop it at any time. Insurance policies do it so one rule for one, one rule for all. Don't see how this is political . ",0,labour
177,"In 2019 I couldn’t vote for Labour because they are a toxic woke party
In 2023….different
leader same nonsense
Actually the leader is a back stabbing  ",0,labour
178,"So bored of hearing how labour are going to “make the streets safe” it seems to be the only thing they are focusing on if you look at their Facebook.  

What about the NHS?! Education?! Cost of living crisis?! Energy costs sky rocketing?!

It should be a walk in the park to beat conservatives at the minute and I’m actually worried labour won’t win…  ",0,labour
179,"Thank you The Labour Party for kicking out the racists people out of your party it’s time for all the faiths to come together under one big party and that is the Labour Party we don’t need racist ￼Cavs￼ in the Labour Party it’s about time we all stood as one and celebrating each other’s traditions they may have instead of putting each other down exemple my religion is better then yours we celebrate Christmas and you celebrate this and that we don’t need it anymore ones again thank you  Labour Party  and happy baisakhi to everyone who is celebrating it around the world keep safe and god bless love and peace 
To all the haters who are hateing try and spend a day with the people who are celebrating and you will forget all the hate you have inside you.￼  ",2,labour
180,Happy Ostara also! Which let's be technical is the 'original' Easter  ,2,labour
181,All this within 5yrs not sure what drugs labour party is on but they need to Keep off them as No way in hell they be able to achieve this in 10yrs never mind 5   ,0,labour
182,"You grew the waiting lists to the biggest in NHS history
And that tax policy was yours up until last week 
Tories get in the bin ",0,conservatives
183,"Life is a choice, if you want to be rich or get richer! boarding your wealth won't get you anywhere. The wise knows the benefit of investing into cryptocurrency and binary. Are you wondering where, and how to start your investment journeyInvest today and enjoy a better tomorrow. Contact Mr Alexander Baldwin , for a good investment plans. VIAWHATSAPP:+ 1(323)3649979


www.facebook.com
/
alexanderbaldwin
fx  ",2,conservatives
184,Thank you   ,2,labour
185,Happy Easter everyone   ,2,conservatives
186,Imagine if these goons had an MSL...  ,0,conservatives
187,Jealous our we?   ,0,libdems
188,Best wishes from Northern Ireland   ,2,conservatives
189, Amen ,2,conservatives
190,"Not really something to brag about since council tax is placed on the value of the property, what you're really saying is that Labour councils preside over 22 of the 25 poorest area's in the country  ",1,labour
191,Happy Catholic Easter!  ,2,labour
192,Criminalising people rather than finding a solution to why they do it   ,0,conservatives
193,What is he trying to achieve!!  ,0,conservatives
194,I’ve voted Labour my entire life and I’m in my 60’s but this is the most ridiculous thing I’ve ever heard. It’s the tori’s fault that people are fly tipping  ,0,labour
195,"While the cost of living has gone up enormously, and pay has dropped for the working class under the Tories, the UK has gone from 20 to 177 billionaires. There's plenty of money, but we all know where it's going.  ",0,conservatives
196,Looking forward to the private health care owner standing against JC in Islington. A real voice of the people!!!  ,0,labour
197,You're having a laugh.  ,0,conservatives
198,Just change the headline to Sunak. And it's spot on.  ,2,conservatives
199,"Do you think Sir Starmer is reading those comments to take it in account to do something about it?

 ",1,labour
200,"The rhetoric is impressive, but the judgement needed to deliver may not be evident in the current crop of Tory MPs? ",0,conservatives
201,"Though cowards flinch
And traitors sneer;
We’ll keep the Red flag flying here !!
 ",2,labour
202,Best news I've heard today  ,2,conservatives
203,"Can’t help reading these in starmer’s stupid, insincere voice   ",0,labour
204,"A labour government would freeze council tax THIS YEAR, ..............t
hen triple it next. ",0,labour
205,Why do we all listen to these parties when all they do is argue with themselves... what a pathetic load of MP's we have in this Country. One would like to think that they put this Country first by working together as a team - but no all they can do is have a playground scrap! What a disgrace  ,0,conservatives
206,  ,2,labour
207,Good luck with that one   ,2,labour
208,"Never again, well not if something drastic happens to the Tory government   ",0,conservatives
209,Just another normal day for the Labour Party as everything passes over their heads  ,0,labour
210,"Happy st patty’s day, from wales    ",2,conservatives
211,"And thanks to the Tories, since 2005 almost 90% of rivers are now monitored, how many under Labour  ",1,labour
212,I have to tell you that pulling this out of the hat 13 years into your hold on government will not save you at the next general election. You have failed in so many ways it’s difficult to know where to begin   ,0,conservatives
213,Try and deflect away from the mess you lot have got us in you lot are the biggest lot of scroungers and crooks in the country would get rid of the lot of you and start again ,0,conservatives
214,No one seems to be impressed or inspired by Keir Starmers Labour Party do they   ,0,labour
215,Happy. Easter   ,2,conservatives
216,We've heard it all before   ,0,conservatives
217,Ben Wallace - wasn't he threatening to resign last week ?.....  ,0,conservatives
218,"I’d be happier if they said the benefits to the individual household would be as beneficial as to the environment…..b
ut that’s never the case  ",0,labour
219,  ,2,conservatives
220,"Biggest rip off in Britain's history ...the only priorities are your own... How many mp,s actually have shares in all these big businesses  ",0,conservatives
221,Christ is risen - resurrection hope   ,2,libdems
222,Levelling down that’s all you have achieved taking us down to the level of the third world our infrastructure is failing our Hospitals and education system is failing and you continue paper over the cracks that’s the truth.   ,0,conservatives
223,"You need to start by strengthening the punishment given out you set of whoppers. Start making carrying a knife punishable by a few years in prison, start by putting people away for life for serious crimes… oh wait you don’t have enough 5* prisons so you think they can all be rehabilitated   ",0,conservatives
